Airline,AirlineID,Source,Destination,Total_Stops,DurationMinutes,DayOfWeek,IsWeekend,Price,DepartureHour,DepartureDay,DepartureMonth,DepartureWeekday
4,4,2,0,1,0.4344703770197487,2,0,9314,0.7391304347826086,15,5,2
4,4,3,2,1,0.11490125673249553,0,0,14714,0.9130434782608695,24,6,0
6,6,3,2,1,0.21005385996409337,3,0,12192,0.34782608695652173,6,6,3
8,8,1,4,0,0.005385996409335729,2,0,1759,0.9565217391304348,3,4,2
3,3,3,2,1,0.08797127468581688,2,0,4744,0.08695652173913043,27,3,2
4,4,0,3,0,0.037701974865350096,1,0,7229,0.8260869565217391,21,5,1
4,4,3,2,1,0.5780969479353681,5,1,15029,0.0,9,3,5
3,3,2,0,0,0.03052064631956912,4,0,4462,0.8695652173913043,15,3,4
8,8,4,1,0,0.02154398563734291,1,0,6300,0.34782608695652173,12,3,1
1,1,1,4,0,0.0,3,0,2575,0.8260869565217391,21,3,3
4,4,0,3,1,0.49551166965888693,1,0,11087,0.7826086956521738,12,3,1
6,6,3,2,1,0.1741472172351885,2,0,6305,0.17391304347826086,27,3,2
10,10,0,3,0,0.03052064631956912,5,1,8290,0.8260869565217391,9,3,5
4,4,0,3,0,0.037701974865350096,1,0,5769,0.30434782608695654,18,6,1
3,3,0,3,0,0.037701974865350096,4,0,4990,0.9130434782608695,12,4,4
0,0,0,3,0,0.03231597845601437,6,1,6135,1.0,3,3,6
3,3,3,2,1,0.0969479353680431,2,0,5733,0.08695652173913043,27,3,2
6,6,3,2,1,0.29622980251346503,2,0,7670,0.2608695652173913,15,5,2
4,4,3,2,2,0.4865350089766607,3,0,12819,0.8260869565217391,27,6,3
3,3,0,3,0,0.03411131059245961,4,0,4823,0.8695652173913043,3,5,4
3,3,3,2,1,0.31956912028725315,3,0,6979,0.17391304347826086,9,5,3
1,1,2,0,1,0.16876122082585282,6,1,10493,0.3913043478260869,24,3,6
1,1,3,2,2,0.473967684021544,5,1,16111,0.8695652173913043,9,3,5
1,1,3,2,2,0.4308797127468582,6,1,10651,0.9565217391304348,9,6,6
3,3,3,2,1,0.2118491921005386,0,0,6600,0.21739130434782608,27,5,0
4,4,3,2,2,0.4470377019748654,2,0,10919,0.6086956521739131,12,6,2
3,3,2,0,0,0.03231597845601437,3,0,5198,0.43478260869565216,21,3,3
1,1,0,3,2,0.651705565529623,1,0,12778,0.34782608695652173,12,3,1
3,3,1,4,0,0.003590664272890485,2,0,2754,0.8260869565217391,27,3,2
4,4,3,2,2,0.4021543985637343,3,0,15129,1.0,9,5,3
3,3,3,2,1,0.08258527827648116,3,0,7255,0.8695652173913043,9,5,3
6,6,3,2,1,0.10771992818671454,3,0,14486,0.30434782608695654,21,3,3
2,2,3,2,1,0.10053859964093358,6,1,6591,0.30434782608695654,21,4,6
8,8,0,3,0,0.035906642728904856,1,0,3573,0.9130434782608695,21,5,1
4,4,3,2,1,0.4380610412926392,5,1,10262,0.6521739130434783,1,6,5
4,4,2,0,1,0.2998204667863555,2,0,14388,0.7826086956521738,15,5,2
4,4,3,2,1,0.5224416517055656,0,0,14714,0.7391304347826086,3,6,0
4,4,3,2,2,0.3411131059245961,2,0,10368,0.8260869565217391,12,6,2
8,8,4,1,0,0.02872531418312388,3,0,3384,0.3913043478260869,21,3,3
1,1,2,0,1,0.526032315978456,6,1,7742,0.5217391304347826,24,3,6
3,3,3,2,1,0.0969479353680431,6,1,6386,0.08695652173913043,9,6,6
4,4,0,3,0,0.03949730700179534,3,0,7229,0.7826086956521738,6,6,3
1,1,2,0,1,0.16876122082585282,0,0,8891,0.3913043478260869,6,5,0
6,6,3,2,1,0.14542190305206465,5,1,13587,0.5652173913043478,1,6,5
3,3,3,2,1,0.09874326750448835,2,0,8227,0.30434782608695654,27,3,2
1,1,2,0,2,0.2621184919210054,0,0,12125,0.3913043478260869,1,4,0
8,8,2,0,0,0.02333931777378815,5,1,3873,0.9565217391304348,15,6,5
6,6,3,2,1,0.177737881508079,2,0,13377,0.6956521739130435,12,6,2
4,4,2,0,1,0.5583482944344704,6,1,10953,0.8695652173913043,12,5,6
8,8,2,0,0,0.03052064631956912,5,1,4622,0.2608695652173913,9,3,5
4,4,2,0,1,0.40754039497307004,6,1,14231,0.5652173913043478,24,3,6
4,4,3,2,1,0.429084380610413,0,0,10262,0.9130434782608695,24,6,0
3,3,0,3,0,0.03411131059245961,0,0,3943,0.9565217391304348,15,4,0
10,10,2,0,1,0.49012567324955125,6,1,8610,0.8695652173913043,12,5,6
6,6,3,2,1,0.30161579892280077,3,0,6717,0.30434782608695654,21,3,3
6,6,3,2,1,0.1992818671454219,0,0,10877,0.34782608695652173,24,6,0
3,3,2,0,1,0.07719928186714542,2,0,4775,0.6521739130434783,1,5,2
4,4,2,0,1,0.10412926391382406,6,1,14571,0.6956521739130435,9,6,6
8,8,0,3,0,0.035906642728904856,6,1,6205,0.3913043478260869,24,3,6
4,4,2,0,1,0.4380610412926392,5,1,14151,0.8695652173913043,18,5,5
6,6,3,2,1,0.1741472172351885,2,0,6637,0.4782608695652174,27,3,2
1,1,0,3,2,0.5619389587073609,6,1,12074,0.30434782608695654,3,3,6
3,3,2,0,0,0.02872531418312388,4,0,4804,0.4782608695652174,21,6,4
3,3,2,0,1,0.08617594254937164,0,0,7252,0.9130434782608695,6,5,0
3,3,3,2,1,0.0718132854578097,0,0,6069,0.30434782608695654,3,6,0
4,4,3,2,1,0.13464991023339318,3,0,15554,0.4782608695652174,9,5,3
3,3,4,1,0,0.03231597845601437,5,1,3850,0.6521739130434783,18,5,5
1,1,3,2,2,0.5008976660682226,5,1,12940,0.7826086956521738,18,5,5
8,8,2,0,1,0.12926391382405744,2,0,8844,0.4782608695652174,1,5,2
4,4,3,2,1,0.22980251346499103,2,0,15190,0.30434782608695654,12,6,2
4,4,0,3,1,0.1490125673249551,4,0,9134,0.34782608695652173,15,3,4
4,4,3,2,1,0.31059245960502696,1,0,11822,0.8695652173913043,9,4,1
6,6,3,2,1,0.1992818671454219,3,0,15078,0.6521739130434783,9,5,3
8,8,1,4,0,0.003590664272890485,4,0,11005,0.9565217391304348,1,3,4
3,3,3,2,1,0.20107719928186718,3,0,7006,0.6521739130434783,21,3,3
3,3,0,3,1,0.07899461400359067,5,1,4259,0.6956521739130435,9,3,5
1,1,3,2,2,0.4416517055655297,5,1,11762,0.9130434782608695,9,3,5
4,4,0,3,1,0.4919210053859965,6,1,8147,0.34782608695652173,24,3,6
8,8,2,0,0,0.02872531418312388,0,0,3841,0.2608695652173913,27,5,0
3,3,2,0,0,0.02872531418312388,2,0,4174,0.7391304347826086,3,4,2
4,4,3,2,1,0.20825852782764814,0,0,12898,0.7391304347826086,27,5,0
8,8,3,2,1,0.1095152603231598,3,0,5583,0.6521739130434783,6,6,3
4,4,3,2,1,0.13464991023339318,3,0,10262,0.4782608695652174,6,6,3
4,4,0,3,0,0.03231597845601437,0,0,7229,0.2608695652173913,6,5,0
4,4,3,2,2,0.4667863554757631,1,0,15129,0.21739130434782608,21,5,1
10,10,0,3,0,0.03411131059245961,6,1,4668,0.9130434782608695,9,6,6
3,3,0,3,0,0.035906642728904856,3,0,4990,0.7826086956521738,18,4,3
3,3,2,0,0,0.03231597845601437,6,1,6985,0.9565217391304348,24,3,6
3,3,0,3,0,0.037701974865350096,2,0,4823,0.6956521739130435,3,4,2
10,10,2,0,1,0.22441651705565535,5,1,9345,0.30434782608695654,18,5,5
4,4,2,0,1,0.5385996409335727,2,0,10844,0.6086956521739131,15,5,2
4,4,3,2,2,0.55475763016158,3,0,14657,0.3913043478260869,9,5,3
3,3,3,2,1,0.2118491921005386,0,0,6818,0.21739130434782608,3,6,0
1,1,3,2,2,0.5278276481149013,2,0,11543,0.21739130434782608,15,5,2
8,8,1,4,0,0.003590664272890485,6,1,2175,0.9565217391304348,24,3,6
4,4,2,0,1,0.4344703770197487,3,0,10844,0.7826086956521738,6,6,3
4,4,1,4,0,0.003590664272890485,0,0,8040,0.30434782608695654,1,4,0
4,4,2,0,1,0.23877917414721728,3,0,14571,0.34782608695652173,6,6,3
4,4,2,0,1,0.09156193895870737,6,1,14571,0.2608695652173913,9,6,6
4,4,3,2,1,0.4165170556552963,1,0,12898,0.6956521739130435,21,5,1
6,6,3,2,1,0.17235188509874327,2,0,14848,0.43478260869565216,12,6,2
6,6,3,2,1,0.11310592459605028,5,1,8283,0.8260869565217391,18,5,5
4,4,0,3,0,0.035906642728904856,6,1,7229,0.6521739130434783,21,4,6
6,6,3,2,1,0.27109515260323164,5,1,8405,0.4782608695652174,18,5,5
4,4,3,2,2,0.4631956912028726,6,1,19266,0.21739130434782608,3,3,6
1,1,3,2,1,0.2872531418312388,2,0,11038,0.7391304347826086,6,3,2
4,4,0,3,0,0.03949730700179534,2,0,8016,0.7826086956521738,12,6,2
8,8,4,1,0,0.02333931777378815,3,0,3384,0.7391304347826086,21,3,3
3,3,3,2,1,0.12208258527827649,1,0,6573,0.7826086956521738,9,4,1
4,4,3,2,2,0.4021543985637343,0,0,12819,1.0,24,6,0
4,4,3,2,2,0.37701974865350096,1,0,15129,0.3913043478260869,21,5,1
3,3,0,3,0,0.03411131059245961,3,0,3943,1.0,27,6,3
4,4,0,3,1,0.2621184919210054,6,1,7832,0.9565217391304348,24,3,6
3,3,0,3,0,0.035906642728904856,6,1,6860,0.30434782608695654,24,3,6
3,3,0,3,0,0.035906642728904856,6,1,4823,0.7826086956521738,12,5,6
1,1,0,3,0,0.03231597845601437,0,0,5228,0.7391304347826086,6,5,0
4,4,2,0,1,0.0969479353680431,0,0,13364,0.6086956521739131,1,4,0
4,4,0,3,1,0.2908438061041293,0,0,13555,0.6956521739130435,18,3,0
3,3,4,1,0,0.02333931777378815,2,0,5277,0.9565217391304348,6,3,2
1,1,2,0,2,0.3680430879712747,6,1,13243,0.30434782608695654,12,5,6
6,6,3,2,1,0.2531418312387792,3,0,9794,0.2608695652173913,9,5,3
4,4,0,3,0,0.03231597845601437,3,0,8016,0.2608695652173913,6,6,3
6,6,3,2,1,0.14542190305206465,5,1,13377,0.7391304347826086,1,6,5
4,4,2,0,1,0.599640933572711,6,1,12692,0.7391304347826086,9,6,6
1,1,2,0,2,0.19210053859964094,3,0,10697,0.34782608695652173,6,6,3
8,8,4,1,0,0.02872531418312388,2,0,3384,0.3913043478260869,27,3,2
3,3,3,2,1,0.31059245960502696,3,0,6734,0.2608695652173913,9,5,3
4,4,2,0,1,0.26032315978456017,3,0,10844,0.8695652173913043,6,6,3
1,1,0,3,0,0.03411131059245961,4,0,5228,0.9130434782608695,24,5,4
1,1,2,0,1,0.5278276481149013,4,0,8891,0.3913043478260869,24,5,4
3,3,4,1,0,0.02333931777378815,2,0,3384,0.30434782608695654,27,3,2
6,6,3,2,1,0.2531418312387792,6,1,17057,0.34782608695652173,3,3,6
3,3,2,0,1,0.06822262118491922,2,0,3480,0.8260869565217391,3,4,2
8,8,0,3,0,0.03411131059245961,4,0,4423,0.3913043478260869,3,5,4
4,4,2,0,1,0.4506283662477559,6,1,14178,0.2608695652173913,9,6,6
8,8,3,2,1,0.07001795332136446,0,0,4760,0.34782608695652173,24,6,0
4,4,2,0,1,0.26032315978456017,0,0,14151,0.8695652173913043,1,4,0
4,4,2,0,1,0.41113105924596055,0,0,12681,0.8695652173913043,1,4,0
4,4,3,2,0,0.04308797127468582,2,0,4886,0.4782608695652174,3,4,2
0,0,2,0,0,0.02872531418312388,4,0,3807,0.43478260869565216,21,6,4
3,3,2,0,0,0.02872531418312388,5,1,4804,0.17391304347826086,18,5,5
3,3,0,3,1,0.07719928186714542,5,1,5694,0.30434782608695654,9,3,5
6,6,3,2,1,0.18850987432675048,4,0,10197,0.3913043478260869,24,5,4
3,3,0,3,0,0.03411131059245961,5,1,4077,1.0,15,6,5
4,4,2,0,1,0.22621184919210058,2,0,14781,0.2608695652173913,1,5,2
3,3,2,0,0,0.02872531418312388,3,0,5224,0.4782608695652174,9,5,3
3,3,2,0,0,0.03052064631956912,2,0,4804,0.9130434782608695,24,4,2
4,4,2,0,1,0.4506283662477559,1,0,8586,0.2608695652173913,21,5,1
1,1,2,0,1,0.5170556552962299,1,0,7662,0.5217391304347826,21,5,1
4,4,3,2,1,0.1651705565529623,6,1,18550,0.3913043478260869,3,3,6
10,10,2,0,1,0.11131059245960502,2,0,8610,0.7391304347826086,12,6,2
4,4,0,3,0,0.037701974865350096,2,0,7229,0.30434782608695654,1,5,2
1,1,2,0,2,0.3913824057450629,3,0,12009,0.43478260869565216,6,6,3
4,4,2,0,1,0.5780969479353681,5,1,14151,0.7391304347826086,18,5,5
1,1,3,2,0,0.03411131059245961,1,0,4729,0.21739130434782608,9,4,1
1,1,3,2,0,0.03411131059245961,6,1,7931,0.21739130434782608,3,3,6
4,4,3,2,1,0.5134649910233393,1,0,12898,0.4782608695652174,21,5,1
4,4,3,2,1,0.4380610412926392,5,1,16289,0.2608695652173913,9,3,5
4,4,3,2,2,0.4380610412926392,0,0,13292,0.9130434782608695,3,6,0
6,6,3,2,1,0.2531418312387792,0,0,7618,0.34782608695652173,27,5,0
6,6,3,2,1,0.12926391382405744,5,1,13377,0.7826086956521738,15,6,5
0,0,2,0,1,0.3159784560143627,2,0,5192,0.30434782608695654,12,6,2
6,6,3,2,1,0.1364452423698384,0,0,7268,0.4782608695652174,24,6,0
4,4,2,0,1,0.26032315978456017,4,0,12384,0.8695652173913043,24,5,4
3,3,0,3,0,0.03411131059245961,4,0,5694,0.17391304347826086,15,3,4
4,4,0,3,2,0.12387791741472172,0,0,16338,0.34782608695652173,18,3,0
6,6,3,2,1,0.24236983842010773,3,0,7198,0.5652173913043478,6,6,3
4,4,3,2,1,0.20646319569120286,3,0,6540,0.34782608695652173,21,3,3
4,4,1,4,0,0.005385996409335729,0,0,3210,0.8260869565217391,3,6,0
8,8,2,0,0,0.02872531418312388,1,0,3873,0.2608695652173913,18,6,1
0,0,0,3,0,0.03231597845601437,6,1,4483,0.4782608695652174,21,4,6
0,0,3,2,1,0.09515260323159785,2,0,6752,0.6956521739130435,15,5,2
3,3,0,3,0,0.035906642728904856,4,0,4823,0.30434782608695654,12,4,4
1,1,2,0,1,0.2405745062836625,0,0,10203,0.8695652173913043,6,5,0
8,8,2,0,0,0.02333931777378815,5,1,3873,0.9565217391304348,18,5,5
8,8,1,4,0,0.0017953321364452407,2,0,2017,0.5652173913043478,27,3,2
4,4,2,0,1,0.4093357271095153,3,0,8586,0.34782608695652173,6,6,3
4,4,0,3,1,0.22262118491921007,4,0,31825,0.9565217391304348,1,3,4
1,1,2,0,2,0.5709156193895871,2,0,16057,0.43478260869565216,15,5,2
4,4,3,2,1,0.5368043087971275,3,0,10262,0.08695652173913043,6,6,3
3,3,3,2,1,0.08258527827648116,5,1,6593,0.8695652173913043,1,6,5
8,8,0,3,0,0.035906642728904856,0,0,3971,0.9130434782608695,24,6,0
4,4,3,2,1,0.481149012567325,5,1,16289,0.8260869565217391,9,3,5
4,4,2,0,1,0.4937163375224417,2,0,9314,0.3913043478260869,1,5,2
4,4,0,3,0,0.037701974865350096,1,0,4030,0.7391304347826086,21,5,1
6,6,3,2,1,0.12387791741472172,2,0,13587,0.6086956521739131,12,6,2
4,4,2,0,1,0.4380610412926392,2,0,9314,0.8695652173913043,1,5,2
0,0,3,2,1,0.19748653500897667,5,1,6253,0.8695652173913043,15,6,5
0,0,2,0,1,0.3159784560143627,0,0,5192,0.30434782608695654,15,4,0
1,1,2,0,2,0.5834829443447038,2,0,16372,0.3913043478260869,1,5,2
10,10,0,3,0,0.03411131059245961,2,0,5403,0.4782608695652174,24,4,2
6,6,3,2,1,0.13105924596050272,2,0,11200,0.4782608695652174,27,3,2
3,3,4,1,0,0.02513464991023339,2,0,3858,0.4782608695652174,12,6,2
3,3,2,0,0,0.02872531418312388,5,1,4174,0.6521739130434783,6,4,5
1,1,3,2,0,0.03949730700179534,5,1,5411,0.7826086956521738,27,4,5
3,3,1,4,0,0.005385996409335729,2,0,3175,0.6956521739130435,15,5,2
3,3,4,1,0,0.02333931777378815,4,0,3858,0.6086956521739131,24,5,4
4,4,2,0,1,0.15978456014362658,2,0,13941,0.8695652173913043,1,5,2
1,1,3,2,2,0.6193895870736087,5,1,12182,0.5652173913043478,15,6,5
3,3,0,3,0,0.037701974865350096,4,0,4990,0.6956521739130435,21,6,4
4,4,2,0,1,0.526032315978456,6,1,10539,0.8695652173913043,9,6,6
3,3,0,3,0,0.035906642728904856,5,1,6860,0.43478260869565216,9,3,5
10,10,3,2,0,0.035906642728904856,2,0,8001,0.6086956521739131,6,3,2
4,4,3,2,1,0.40754039497307004,3,0,10262,0.9565217391304348,27,6,3
10,10,2,0,1,0.11131059245960502,0,0,8085,0.7391304347826086,6,5,0
3,3,0,3,0,0.03411131059245961,3,0,3419,0.0,27,6,3
1,1,2,0,2,0.5709156193895871,2,0,15164,0.43478260869565216,1,5,2
3,3,2,0,0,0.03231597845601437,6,1,6565,0.7391304347826086,24,3,6
4,4,3,2,2,0.2621184919210054,2,0,9254,0.21739130434782608,27,3,2
0,0,2,0,1,0.052064631956912036,3,0,6857,0.2608695652173913,6,6,3
1,1,2,0,2,0.3680430879712747,6,1,12140,0.30434782608695654,12,5,6
8,8,2,0,0,0.02513464991023339,3,0,3841,0.3913043478260869,6,6,3
4,4,2,0,1,0.21903052064631956,0,0,14781,0.34782608695652173,6,5,0
1,1,3,2,1,0.4398563734290844,5,1,8372,0.43478260869565216,18,5,5
1,1,2,0,3,0.6301615798922802,0,0,8607,0.6956521739130435,1,4,0
6,6,3,2,1,0.21005385996409337,0,0,13587,0.43478260869565216,24,6,0
4,4,3,2,1,0.13464991023339318,5,1,15554,0.8695652173913043,18,5,5
4,4,2,0,1,0.46140035906642735,1,0,10844,0.9130434782608695,21,5,1
3,3,1,4,0,0.005385996409335729,4,0,4392,0.5217391304347826,24,5,4
1,1,0,3,0,0.03231597845601437,0,0,6961,0.7391304347826086,27,5,0
1,1,3,2,1,0.25852782764811494,5,1,8907,0.3913043478260869,18,5,5
3,3,3,2,1,0.27289048473967686,5,1,6442,0.34782608695652173,15,6,5
4,4,2,0,1,0.177737881508079,2,0,8586,0.6086956521739131,15,5,2
1,1,3,2,2,0.6265709156193896,2,0,13486,0.5217391304347826,15,5,2
1,1,1,4,0,0.0,3,0,3100,0.8260869565217391,6,6,3
4,4,3,2,2,0.7163375224416517,2,0,15812,0.7391304347826086,6,3,2
1,1,3,2,0,0.03949730700179534,2,0,5201,0.7826086956521738,24,4,2
3,3,3,2,2,0.2692998204667864,6,1,9413,0.30434782608695654,3,3,6
1,1,3,2,2,0.4685816876122083,3,0,13591,0.8695652173913043,6,6,3
4,4,1,4,0,0.003590664272890485,5,1,5678,0.08695652173913043,1,6,5
1,1,0,3,1,0.2944344703770198,6,1,6781,0.34782608695652173,3,3,6
4,4,0,3,1,0.33393177737881513,3,0,7832,0.7826086956521738,21,3,3
4,4,3,2,1,0.5511669658886894,5,1,14053,0.6956521739130435,9,3,5
4,4,2,0,1,0.26032315978456017,3,0,10703,0.8695652173913043,9,5,3
6,6,3,2,1,0.14542190305206465,2,0,13727,0.7391304347826086,15,5,2
6,6,3,2,1,0.14542190305206465,0,0,7408,0.5652173913043478,24,6,0
4,4,0,3,1,0.43267504488330344,4,0,20800,0.6086956521739131,1,3,4
1,1,3,2,2,0.3680430879712747,0,0,11911,0.5652173913043478,3,6,0
10,10,0,3,0,0.03052064631956912,2,0,5403,0.30434782608695654,3,4,2
4,4,2,0,1,0.17953321364452424,3,0,13469,0.3913043478260869,6,6,3
4,4,3,2,2,0.2998204667863555,3,0,11270,0.9130434782608695,6,6,3
0,0,3,2,1,0.18491921005385997,0,0,6152,0.8695652173913043,24,6,0
4,4,3,2,1,0.4129263913824058,2,0,12452,0.34782608695652173,27,3,2
4,4,2,0,1,0.4865350089766607,2,0,10844,0.6956521739130435,15,5,2
3,3,3,2,1,0.20107719928186718,5,1,8216,0.4782608695652174,18,5,5
4,4,2,0,1,0.26032315978456017,2,0,13626,0.2608695652173913,12,6,2
6,6,3,2,2,0.2800718132854578,2,0,7084,0.30434782608695654,6,3,2
6,6,3,2,1,0.2818671454219031,3,0,7575,0.17391304347826086,9,5,3
1,1,0,3,1,0.502692998204668,6,1,6781,0.34782608695652173,3,3,6
4,4,0,3,0,0.037701974865350096,3,0,6478,0.30434782608695654,6,6,3
8,8,1,4,0,0.0017953321364452407,4,0,2385,0.21739130434782608,15,3,4
6,6,3,2,1,0.14542190305206465,5,1,9385,0.5652173913043478,18,5,5
2,2,0,3,0,0.035906642728904856,3,0,5048,0.30434782608695654,18,4,3
3,3,3,2,1,0.08258527827648116,2,0,5058,0.8695652173913043,12,6,2
7,7,3,2,1,0.13105924596050272,3,0,11269,0.2608695652173913,21,3,3
6,6,3,2,1,0.11310592459605028,1,0,7363,0.8260869565217391,9,4,1
1,1,3,2,2,0.4416517055655297,5,1,11762,0.9130434782608695,9,3,5
4,4,3,2,1,0.26032315978456017,2,0,15764,0.6521739130434783,6,3,2
4,4,3,2,1,0.36983842010771995,2,0,10262,0.43478260869565216,12,6,2
4,4,3,2,2,0.4470377019748654,0,0,10919,0.6086956521739131,3,6,0
4,4,3,2,1,0.5224416517055656,5,1,10262,0.7391304347826086,15,6,5
1,1,2,0,2,0.34829443447037706,0,0,11883,0.21739130434782608,6,5,0
8,8,2,0,0,0.02333931777378815,3,0,3847,0.9565217391304348,21,3,3
4,4,1,4,0,0.005385996409335729,2,0,5678,0.8260869565217391,12,6,2
10,10,2,0,1,0.30700179533213645,6,1,8662,0.30434782608695654,12,5,6
4,4,3,2,1,0.28366247755834834,0,0,12898,0.6086956521739131,27,5,0
8,8,0,3,0,0.035906642728904856,6,1,4423,0.9130434782608695,12,5,6
1,1,3,2,1,0.2872531418312388,2,0,8991,0.7391304347826086,12,6,2
8,8,3,2,1,0.07899461400359067,2,0,5409,0.7391304347826086,15,5,2
3,3,3,2,1,0.1364452423698384,5,1,6442,0.34782608695652173,27,4,5
1,1,2,0,2,0.18491921005385997,4,0,9941,0.5217391304347826,24,5,4
3,3,3,2,2,0.28904847396768407,3,0,6494,0.2608695652173913,21,3,3
6,6,3,2,1,0.15619389587073612,0,0,7198,0.7391304347826086,24,6,0
8,8,0,3,0,0.03411131059245961,5,1,7110,0.21739130434782608,9,3,5
4,4,0,3,1,0.2872531418312388,1,0,11087,0.7826086956521738,12,3,1
3,3,2,0,0,0.02872531418312388,3,0,4804,0.8695652173913043,9,5,3
3,3,0,3,0,0.035906642728904856,5,1,4823,0.30434782608695654,15,6,5
4,4,2,0,1,0.17953321364452424,6,1,14151,0.3913043478260869,12,5,6
6,6,3,2,1,0.2531418312387792,3,0,10791,0.2608695652173913,27,6,3
10,10,2,0,1,0.5314183123877918,0,0,7980,0.30434782608695654,1,4,0
1,1,3,2,1,0.5242369838420108,5,1,6587,0.21739130434782608,27,4,5
10,10,4,1,0,0.02154398563734291,0,0,3687,0.30434782608695654,6,5,0
1,1,3,2,2,0.5008976660682226,2,0,13307,0.7826086956521738,15,5,2
1,1,1,4,0,0.003590664272890485,6,1,2050,0.6521739130434783,24,3,6
6,6,3,2,1,0.18850987432675048,3,0,10197,0.3913043478260869,9,5,3
10,10,0,3,0,0.03411131059245961,0,0,4668,0.9130434782608695,24,6,0
3,3,0,3,0,0.03411131059245961,4,0,4990,0.5652173913043478,24,5,4
3,3,1,4,0,0.005385996409335729,4,0,4049,0.2608695652173913,24,5,4
6,6,3,2,1,0.23159784560143631,5,1,7933,0.3913043478260869,15,6,5
3,3,1,4,0,0.005385996409335729,0,0,4049,0.3913043478260869,6,5,0
4,4,3,2,1,0.43267504488330344,2,0,6645,0.30434782608695654,27,3,2
4,4,1,4,0,0.005385996409335729,1,0,8040,0.34782608695652173,18,6,1
6,6,3,2,1,0.244165170556553,3,0,8098,0.5652173913043478,21,3,3
4,4,3,2,1,0.33393177737881513,0,0,10262,0.08695652173913043,3,6,0
4,4,0,3,1,0.2531418312387792,0,0,12284,0.7826086956521738,18,3,0
4,4,3,2,1,0.5763016157989228,0,0,10262,0.6521739130434783,3,6,0
3,3,0,3,0,0.03411131059245961,4,0,4990,0.8695652173913043,12,4,4
1,1,0,3,2,0.3429084380610413,0,0,12568,0.7391304347826086,18,3,0
4,4,2,0,1,0.177737881508079,0,0,11841,0.6086956521739131,6,5,0
4,4,3,2,1,0.19569120287253144,5,1,18371,0.08695652173913043,15,6,5
8,8,0,3,1,0.14362657091561942,4,0,23267,0.43478260869565216,1,3,4
4,4,2,0,1,0.2746858168761221,2,0,13067,0.3913043478260869,1,5,2
3,3,4,1,0,0.02333931777378815,4,0,5277,0.9565217391304348,21,6,4
1,1,3,2,2,0.28366247755834834,0,0,13879,0.7391304347826086,27,5,0
3,3,2,0,0,0.02872531418312388,1,0,4174,0.7391304347826086,9,4,1
1,1,3,2,2,0.4793536804308798,3,0,10178,0.8260869565217391,9,5,3
4,4,3,2,2,0.33213644524236985,2,0,13882,0.4782608695652174,12,6,2
10,10,0,3,0,0.03231597845601437,1,0,4878,0.8260869565217391,21,5,1
10,10,0,3,0,0.03411131059245961,3,0,4668,0.3913043478260869,27,6,3
4,4,2,0,1,0.5457809694793537,1,0,10844,0.8695652173913043,21,5,1
6,6,3,2,1,0.236983842010772,3,0,7005,0.34782608695652173,27,6,3
4,4,3,2,1,0.19569120287253144,1,0,12898,0.08695652173913043,21,5,1
1,1,3,2,1,0.3052064631956912,5,1,9929,0.13043478260869565,15,6,5
4,4,3,2,1,0.16696588868940754,5,1,14714,0.43478260869565216,1,6,5
1,1,3,2,0,0.03411131059245961,6,1,6094,0.21739130434782608,21,4,6
4,4,0,3,1,0.21723518850987433,2,0,16736,0.4782608695652174,6,3,2
4,4,0,3,0,0.035906642728904856,2,0,7229,0.4782608695652174,3,4,2
6,6,3,2,1,0.1382405745062837,5,1,8882,0.17391304347826086,18,5,5
6,6,3,2,1,0.21005385996409337,3,0,10197,0.34782608695652173,9,5,3
3,3,2,0,0,0.02872531418312388,6,1,4804,0.8695652173913043,12,5,6
3,3,3,2,1,0.09874326750448835,6,1,13628,0.30434782608695654,3,3,6
10,10,3,2,0,0.04129263913824058,0,0,6216,0.6086956521739131,27,5,0
1,1,3,2,1,0.5242369838420108,1,0,7480,0.21739130434782608,21,5,1
1,1,2,0,1,0.10771992818671454,2,0,11936,0.43478260869565216,12,6,2
8,8,4,1,0,0.02154398563734291,0,0,3859,0.34782608695652173,18,3,0
4,4,2,0,1,0.2764811490125674,6,1,8586,0.8695652173913043,12,5,6
10,10,0,3,0,0.035906642728904856,4,0,21730,0.9130434782608695,1,3,4
3,3,3,2,1,0.1526032315978456,5,1,6628,0.7391304347826086,1,6,5
1,1,2,0,2,0.4021543985637343,2,0,10151,0.5217391304347826,1,5,2
4,4,2,0,1,0.4344703770197487,1,0,11467,0.7391304347826086,21,5,1
3,3,3,2,1,0.07899461400359067,5,1,7010,0.21739130434782608,15,6,5
4,4,0,3,0,0.037701974865350096,2,0,7229,0.7391304347826086,3,4,2
3,3,0,3,0,0.037701974865350096,5,1,8033,0.5652173913043478,9,3,5
4,4,0,3,0,0.035906642728904856,5,1,7229,0.4782608695652174,18,5,5
3,3,2,0,1,0.08617594254937164,6,1,6911,0.9130434782608695,9,6,6
4,4,3,2,2,0.4685816876122083,3,0,14300,0.8695652173913043,27,6,3
1,1,2,0,2,0.3680430879712747,6,1,13033,0.30434782608695654,9,6,6
3,3,0,3,0,0.03411131059245961,4,0,3943,0.17391304347826086,24,5,4
8,8,0,3,0,0.035906642728904856,5,1,6205,0.3913043478260869,9,3,5
3,3,3,2,1,0.177737881508079,2,0,14871,0.4782608695652174,6,3,2
